null,989,216,null,-866,135,447,-374,626,-982,-361,27,737,-841,-773,-675,-821,520,455,-399,null,-120,-859,-600,245,-302,547,-883,157,-474,-164,-626,50,624,null,-262,-35,-657,-338,-553,-365,925,-704,213,-652,564,373,-431,-714,-176,-253,-171,-93,889
null,965,-197,null,-669,-524,225,-963,958,-62,358,443,-446,-541,-697,null,-825,-884,383,366,null,99,72,108,547,269,599,535,-618,554,614,null,358,-426,null,-401,null,-365,-483,-873,573,518,760,-102,953,124,620,290,null,-86,-772,847,-122,316
793,-29,-705,639,-262,-302,-665,443,921,-751,758,100,-44,615,54,-802,-732,null,-265,-335,-45,-766,-717,109,51,927,-420,324,-155,-670,424,null,953,931,679,-847,466,724,null,644,-10,60,null,416,-782,550,-663,-848,null,596,553,-710,-499,608
null,-74,423,null,62,247,754,-553,-890,-735,-107,198,-184,532,248,null,34,123,-172,313,526,-851,329,-815,-150,-488,477,-668,614,-778,-887,null,-790,509,null,705,210,497,7,-651,-14,null,null,155,389,-338,-117,882,793,476,896,861,-516,-220
123,667,-464,-970,904,-794,511,-702,-385,-142,656,58,-397,-837,-897,-233,-429,717,6,299,null,678,519,884,-316,-19,-992,287,659,499,-579,-940,-962,760,-547,-679,null,891,-519,-436,-258,133,null,214,652,340,324,513,722,-419,-382,-335,-385,668
-717,451,-456,null,873,-951,131,555,367,-845,-229,-278,-271,-768,890,null,-150,null,771,-224,null,218,-671,-400,762,361,-507,75,-905,-935,211,-559,135,-367,null,486,null,204,null,-956,281,-612,35,-125,-480,919,461,333,799,508,231,561,-190,826
553,-466,773,710,170,325,-484,942,-155,741,482,282,-360,-140,-218,null,-922,null,-664,-68,null,952,906,-926,952,-237,323,829,513,-577,-396,687,560,-142,622,-443,478,174,null,-568,460,null,null,429,-154,779,658,-802,null,609,66,-354,305,967
-86,-234,-316,null,-240,823,176,-280,-992,-582,-203,310,-455,-442,-914,null,-201,null,351,753,596,-336,372,668,-655,79,-46,552,47,-235,611,null,652,204,-179,-935,null,323,-190,624,526,870,null,342,-389,-269,796,257,null,-817,-593,-278,-853,208
824,209,-486,396,68,-280,-796,-748,718,-223,789,988,724,-120,757,-13,-433,263,-621,227,936,155,266,-150,497,-635,-154,990,3,-833,-156,-355,170,383,null,548,-674,-209,-763,910,290,null,-693,-966,-968,471,-199,-831,508,-465,-229,-936,218,-650
null,-765,-918,749,685,555,-551,200,669,-621,-341,594,-866,741,-799,206,-221,428,63,-944,null,284,-552,56,-162,-634,3,303,888,951,686,-537,-523,330,null,-321,null,-86,null,-582,-295,null,-779,-407,-156,-160,-480,666,null,991,851,672,-471,-168
712,-818,328,-137,46,-356,864,83,145,-465,239,-679,-744,-55,-558,null,-691,-718,-285,473,null,816,-184,918,-405,-442,-910,-747,-232,-137,555,-41,-864,768,null,770,804,-771,628,-236,764,null,627,135,-708,-928,745,204,-221,-866,-675,-334,-698,-595
373,-231,872,-454,-298,528,-667,-284,704,-72,-985,895,-139,-921,-825,null,689,null,511,-872,-172,909,972,-49,-501,-398,750,760,257,-885,-238,474,496,975,null,536,-821,-124,null,413,-801,240,null,-53,159,461,926,364,null,-67,-690,80,222,929
null,-20,371,-51,511,340,345,912,725,488,-239,959,-581,-76,19,null,-831,null,-431,762,null,-168,60,-976,943,-37,-720,28,-391,290,-354,null,-393,-338,null,-24,-357,409,null,-436,577,null,null,-411,-176,-339,136,104,353,-95,-532,-310,188,368
null,-4,9,null,595,-448,-458,823,-598,344,339,-754,-913,-101,-378,213,-678,null,-294,749,null,394,-330,-71,475,578,4,-735,966,-837,947,null,749,190,-520,-146,null,542,null,675,-485,-569,858,-520,620,-65,-449,221,292,-914,-906,175,-168,-177
-545,786,-546,142,-742,403,-1,838,-269,-51,-645,770,903,534,500,-54,386,-338,-347,-679,-58,108,382,-4,356,-892,-361,985,712,-967,-226,null,591,449,448,700,null,-173,-253,-754,-211,null,-669,224,-701,-337,-656,-409,-737,619,-952,259,448,644
913,-195,-442,null,598,403,126,669,-379,886,114,-220,206,308,-592,751,-100,686,813,526,-214,375,220,-587,-316,-424,356,-763,842,-378,939,714,-970,-540,null,760,null,-378,null,-267,195,732,-31,578,-906,-187,738,-582,null,718,199,85,587,210
777,723,402,453,2,-639,-434,461,604,64,77,420,200,-878,-334,-69,850,-642,148,-368,null,-583,-466,-615,784,-956,-50,-272,-520,-12,-925,987,658,-911,495,354,null,654,-770,871,-18,null,-715,-979,320,563,-236,909,null,-616,324,385,-994,276
-781,550,-290,48,748,490,-304,388,-791,817,-801,516,-916,957,-15,933,273,10,-301,178,null,-240,-601,-117,-978,-329,-262,-948,453,691,537,-237,-819,838,null,-759,-665,-911,305,-779,-5,null,-157,-153,-417,-971,-880,599,null,-243,429,29,-31,822
null,-225,-966,-469,726,-236,196,998,255,473,975,764,552,476,657,null,-1000,246,-741,-515,238,-480,-449,-902,573,614,-913,-209,886,-584,115,-340,-337,-25,null,731,-534,163,343,-827,581,null,null,-981,-682,961,946,154,null,-903,163,347,888,-846
null,-280,740,804,757,-891,-828,-940,-997,932,229,325,-177,679,-494,-366,989,763,-455,999,55,-104,-407,772,169,553,-849,-359,-914,-242,-650,null,-835,686,null,578,null,348,null,-263,-868,null,-414,81,-508,591,-839,-625,948,-37,-810,-780,-293,619
-97,-375,580,839,86,255,423,-720,-625,790,-103,-133,705,-857,516,-524,470,-668,186,331,null,-456,-543,-336,-47,-258,850,913,-363,-353,99,635,-994,-281,null,928,null,-864,572,63,-170,null,-884,-456,70,-795,-705,-27,null,296,443,-501,396,319
795,-197,-568,null,-861,-330,-918,-546,663,267,-92,-606,-360,-783,311,-284,172,null,447,-898,null,-612,-888,-977,-687,-647,-264,-241,746,337,-590,null,937,-396,null,-626,-300,-71,392,-885,-303,-705,-508,-422,24,960,-870,-329,null,-983,-944,117,-715,-308
-181,28,713,null,-652,425,461,535,205,-772,-327,-271,-467,391,519,610,994,null,655,-780,null,736,-242,211,-393,-388,246,-399,620,-446,-256,-530,811,-788,290,73,null,-368,null,-374,-229,null,null,144,-221,-927,-152,180,null,622,927,-920,-179,-663
-168,-337,-461,-449,375,903,516,-415,-999,-797,-163,11,-800,315,120,-962,-914,-806,-739,553,null,438,707,870,-199,431,-371,-54,236,972,691,980,725,-344,-84,980,513,-971,364,898,844,null,44,-563,344,148,-595,-295,null,254,-446,745,-625,867
null,-801,591,null,-796,899,-65,809,144,-508,-201,964,-447,-36,396,null,423,35,882,952,51,-392,309,317,11,805,836,109,-683,-26,-967,null,131,177,-276,-526,null,290,null,564,958,null,732,-736,562,797,131,-786,-472,-239,-321,-237,-645,849
326,532,-138,423,-88,736,-762,184,-278,510,691,-452,-946,-852,-503,null,-374,795,657,-967,null,-757,507,-626,910,771,852,-275,-20,522,944,null,-678,868,280,643,-897,262,null,-296,152,840,935,-641,-828,-572,-623,389,null,-997,584,-859,159,-69
null,-803,751,816,158,279,214,-870,-277,-114,335,-876,-24,707,-67,835,827,-18,714,147,null,130,-779,806,395,738,95,-786,-202,-949,-38,198,-975,-40,null,2,607,-29,null,-380,95,-813,826,71,-752,-541,-864,220,329,823,-974,541,311,-225
214,567,-701,null,-119,236,680,827,101,653,646,-423,131,-846,114,370,931,null,-436,-70,null,919,-27,-629,151,-121,-943,-683,471,77,-322,null,879,-339,null,794,null,232,null,-331,-513,502,null,-953,643,-241,-547,-764,null,688,958,-286,522,-656
49,-758,-909,821,-357,-300,-505,474,518,-429,-960,-934,898,-183,681,null,-683,-6,275,205,369,-420,-628,226,943,-432,-618,-380,455,608,727,303,622,-734,641,-298,214,-980,133,941,-674,-715,null,-590,-822,574,753,293,null,-23,406,-351,-702,721
